,service_date,gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator,ObjectId
231307,2018/09/06 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,17664.0,23744.0,,231308
231308,2018/09/06 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,23261.0,29678.0,,231309
231309,2018/09/06 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,15313.0,19677.0,,231310
231310,2018/09/06 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22043.0,29235.0,,231311
231311,2018/09/06 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13998.0,18139.0,,231312
231312,2018/09/06 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16042.0,21118.0,,231313
231313,2018/09/06 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,8315.0,10999.0,,231314
231328,2018/09/07 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34475.0,36089.0,,231329
231334,2018/09/07 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,19631.0,20069.0,,231335
231417,2018/09/07 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,94029.0,104087.0,,231418
231422,2018/09/07 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,79476.0,87890.0,,231423
231427,2018/09/07 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,57647.0,63455.0,,231428
231432,2018/09/07 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,42923.0,47075.0,,231433
231437,2018/09/07 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,29366.0,37698.0,,231438
231473,2018/09/07 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,18155.0,24065.0,,231474
231476,2018/09/07 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,23522.0,29127.0,,231477
231480,2018/09/07 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,15696.0,19230.0,,231481
231513,2018/09/07 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22341.0,28353.0,,231514
231516,2018/09/07 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,14032.0,17930.0,,231517
231519,2018/09/07 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15812.0,21279.0,,231520
231522,2018/09/07 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,8651.0,11385.0,,231523
231737,2018/09/05 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,93704.0,99853.0,,231738
231744,2018/09/05 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,74033.0,78935.0,,231745
231785,2018/09/05 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,58212.0,63950.0,,231786
231832,2018/09/05 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,42792.0,47148.0,,231833
231837,2018/09/05 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,28562.0,38285.0,,231838
231842,2018/09/05 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,16180.0,23762.0,,231843
231847,2018/09/05 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22440.0,29603.0,,231848
231852,2018/09/05 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13563.0,18972.0,,231853
231879,2018/09/05 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21591.0,28844.0,,231880
231882,2018/09/05 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,12250.0,18347.0,,231883
231886,2018/09/05 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15485.0,19523.0,,231887
231890,2018/09/05 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,8365.0,11776.0,,231891
231919,2018/09/06 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,32146.0,35561.0,,231920
231922,2018/09/06 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,19296.0,20275.0,,231923
231985,2018/09/05 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,33437.0,36017.0,,231986
231986,2018/09/05 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,19103.0,19978.0,,231987
232277,2018/09/04 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,92440.0,97873.0,,232278
232278,2018/09/04 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,70660.0,76596.0,,232279
232279,2018/09/04 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,59532.0,64960.0,,232280
232280,2018/09/04 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,42215.0,45693.0,,232281
232281,2018/09/04 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,29650.0,38657.0,,232282
232282,2018/09/04 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,17169.0,23686.0,,232283
232283,2018/09/04 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22488.0,29783.0,,232284
232284,2018/09/04 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,15312.0,20636.0,,232285
232285,2018/09/04 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21756.0,28973.0,,232286
232286,2018/09/04 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11119.0,15500.0,,232287
232287,2018/09/04 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,17134.0,21645.0,,232288
232288,2018/09/04 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,9278.0,11586.0,,232289
232339,2018/09/04 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,33529.0,36512.0,,232340
232341,2018/09/04 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,19008.0,20216.0,,232342
232431,2018/09/03 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,58449.0,102102.0,,232432
232441,2018/09/03 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,41442.0,81559.0,,232442
232449,2018/09/03 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,55520.0,60891.0,,232450
232495,2018/09/03 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,42191.0,45723.0,,232496
232498,2018/09/03 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,27533.0,34675.0,,232499
232504,2018/09/03 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,17304.0,22797.0,,232505
232508,2018/09/03 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21518.0,27358.0,,232509
232515,2018/09/03 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,14608.0,18395.0,,232516
232562,2018/09/03 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22755.0,29843.0,,232563
232573,2018/09/03 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13737.0,17148.0,,232574
232579,2018/09/03 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16079.0,20415.0,,232580
232585,2018/09/03 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,9203.0,11497.0,,232586
232694,2018/09/03 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,35243.0,38309.0,,232695
232695,2018/09/03 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,22054.0,24179.0,,232696
232971,2018/09/01 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,33003.0,43614.0,,232972
232972,2018/09/01 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,27833.0,36117.0,,232973
232973,2018/09/01 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,30546.0,40692.0,,232974
232996,2018/09/01 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,39034.0,41728.0,,232997
233018,2018/09/02 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,29694.0,31579.0,,233019
233139,2018/09/02 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,71276.0,75793.0,,233140
233140,2018/09/02 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,16195.0,19939.0,,233141
233141,2018/09/02 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,25406.0,31915.0,,233142
233142,2018/09/02 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,19751.0,25628.0,,233143
233143,2018/09/02 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,23042.0,30783.0,,233144
233144,2018/09/02 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,17561.0,22617.0,,233145
233262,2018/08/31 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,33089.0,36314.0,,233263
233268,2018/08/31 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,19433.0,20645.0,,233269
233379,2018/08/31 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,96081.0,101998.0,,233380
233424,2018/08/31 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,76961.0,82329.0,,233425
233426,2018/08/31 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,58342.0,65750.0,,233427
233432,2018/08/31 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,45527.0,50964.0,,233433
233437,2018/08/31 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,28391.0,38092.0,,233438
233442,2018/08/31 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,18349.0,24419.0,,233443
233447,2018/08/31 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22920.0,29895.0,,233448
233448,2018/08/31 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,15916.0,20707.0,,233449
233449,2018/08/31 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,20488.0,26725.0,,233450
233450,2018/08/31 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13235.0,17575.0,,233451
233451,2018/08/31 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16369.0,20728.0,,233452
233452,2018/08/31 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,8409.0,10994.0,,233453
233531,2018/08/30 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,91589.0,101415.0,,233532
233532,2018/08/30 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,74522.0,79663.0,,233533
233533,2018/08/30 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,53767.0,60133.0,,233534
233534,2018/08/30 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,43413.0,47796.0,,233535
233535,2018/08/30 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22782.0,30170.0,,233536
233536,2018/08/30 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,18778.0,24636.0,,233537
233537,2018/08/30 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,19154.0,25071.0,,233538
233538,2018/08/30 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,14589.0,18727.0,,233539
233539,2018/08/30 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15542.0,21024.0,,233540
233540,2018/08/30 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,12617.0,17385.0,,233541
233541,2018/08/30 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,13387.0,17507.0,,233542
233542,2018/08/30 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,8636.0,11534.0,,233543
233690,2018/08/29 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,94723.0,102545.0,,233691
233697,2018/08/29 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,69721.0,77643.0,,233698
233748,2018/08/29 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,59116.0,64576.0,,233749
233760,2018/08/29 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,43114.0,47086.0,,233761
233766,2018/08/29 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,26408.0,36776.0,,233767
233772,2018/08/29 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,16692.0,23685.0,,233773
233778,2018/08/29 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21492.0,28245.0,,233779
233784,2018/08/29 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,14664.0,19205.0,,233785
233824,2018/08/29 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22249.0,30357.0,,233825
233828,2018/08/29 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,12620.0,17713.0,,233829
233835,2018/08/29 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16973.0,22056.0,,233836
233841,2018/08/29 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,7510.0,10638.0,,233842
233859,2018/08/30 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,24016.0,25906.0,,233860
233864,2018/08/30 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,20051.0,20805.0,,233865
233931,2018/08/29 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,32910.0,36444.0,,233932
233932,2018/08/29 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,19387.0,20458.0,,233933
234205,2018/08/28 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34234.0,36057.0,,234206
234244,2018/08/28 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,19823.0,20904.0,,234245
234279,2018/08/28 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,92406.0,100346.0,,234280
234280,2018/08/28 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,75782.0,80720.0,,234281
234281,2018/08/28 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,57710.0,64816.0,,234282
234282,2018/08/28 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,42958.0,47954.0,,234283
234283,2018/08/28 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,27139.0,36584.0,,234284
234284,2018/08/28 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,17232.0,24514.0,,234285
234285,2018/08/28 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22375.0,28878.0,,234286
234286,2018/08/28 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13449.0,18690.0,,234287
234287,2018/08/28 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,20509.0,27928.0,,234288
234288,2018/08/28 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11631.0,18029.0,,234289
234289,2018/08/28 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16659.0,21889.0,,234290
234290,2018/08/28 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,7965.0,10957.0,,234291
234414,2018/08/27 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,71114.0,76786.0,,234415
234416,2018/08/27 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,60185.0,64809.0,,234417
234420,2018/08/27 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,44888.0,48560.0,,234421
234427,2018/08/27 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,27946.0,37703.0,,234428
234435,2018/08/27 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,16022.0,22452.0,,234436
234485,2018/08/27 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21074.0,27575.0,,234486
234493,2018/08/27 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13439.0,18960.0,,234494
234496,2018/08/27 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21442.0,28756.0,,234497
234503,2018/08/27 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13086.0,17987.0,,234504
234510,2018/08/27 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16744.0,20896.0,,234511
234517,2018/08/27 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,8849.0,11608.0,,234518
234552,2018/08/27 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34032.0,36176.0,,234553
234553,2018/08/27 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,19421.0,20654.0,,234554
234666,2018/08/27 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,89732.0,98768.0,,234667
235019,2018/08/25 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,97622.0,105853.0,,235020
235020,2018/08/25 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,10704.0,14942.0,,235021
235021,2018/08/25 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,33405.0,44303.0,,235022
235022,2018/08/25 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,28027.0,37286.0,,235023
235090,2018/08/26 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,70778.0,76657.0,,235091
235091,2018/08/26 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,8657.0,10801.0,,235092
235092,2018/08/26 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,23647.0,30731.0,,235093
235093,2018/08/26 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21148.0,25862.0,,235094
235094,2018/08/26 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,23937.0,31221.0,,235095
235095,2018/08/26 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15572.0,21345.0,,235096
235116,2018/08/26 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,29706.0,31372.0,,235117
235200,2018/08/25 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,29109.0,39511.0,,235201
235202,2018/08/25 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22148.0,28468.0,,235203
235206,2018/08/24 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,75447.0,79832.0,,235207
235214,2018/08/24 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,60619.0,65048.0,,235215
235222,2018/08/24 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,45726.0,48644.0,,235223
235230,2018/08/24 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,23918.0,34348.0,,235231
235231,2018/08/24 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,16655.0,24132.0,,235232
235232,2018/08/24 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21724.0,28900.0,,235233
235233,2018/08/24 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,14826.0,19294.0,,235234
235234,2018/08/24 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21097.0,28886.0,,235235
235235,2018/08/24 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13442.0,18138.0,,235236
235236,2018/08/24 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15636.0,21194.0,,235237
235237,2018/08/24 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,8721.0,12050.0,,235238
235266,2018/08/24 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34338.0,36296.0,,235267
235267,2018/08/24 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,20036.0,20863.0,,235268
235442,2018/08/25 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,39095.0,41953.0,,235443
235548,2018/08/24 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,99457.0,105798.0,,235549
235771,2018/08/23 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,33723.0,36257.0,,235772
235777,2018/08/23 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,19695.0,20801.0,,235778
235802,2018/08/23 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,98694.0,106006.0,,235803
235803,2018/08/23 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,80669.0,87969.0,,235804
235804,2018/08/23 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,61652.0,66722.0,,235805
235805,2018/08/23 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,46031.0,48569.0,,235806
235806,2018/08/23 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,15548.0,23626.0,,235807
235807,2018/08/23 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,26291.0,36654.0,,235808
235808,2018/08/23 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,23506.0,29928.0,,235809
235809,2018/08/23 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,15044.0,19617.0,,235810
235810,2018/08/23 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,20957.0,28614.0,,235811
235811,2018/08/23 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,12750.0,17847.0,,235812
